problemUrl,topic,subTopic,striver_video,neetcode_video
https://leetcode.com/problems/combination-sum/,Recursion,Backtracking,https://www.youtube.com/results?search_query=combination+sum+leetcode+striver,https://www.youtube.com/results?search_query=combination+sum+leetcode+neetcode
https://leetcode.com/problems/word-search/,Recursion,Backtracking,https://www.youtube.com/results?search_query=word+search+leetcode+striver,https://www.youtube.com/results?search_query=word+search+leetcode+neetcode
https://leetcode.com/problems/palindrome-partitioning/,Recursion,Backtracking,https://www.youtube.com/results?search_query=palindrome+partitioning+leetcode+striver,https://www.youtube.com/results?search_query=palindrome+partitioning+leetcode+neetcode
https://leetcode.com/problems/subsets-ii/,Recursion,Backtracking,https://www.youtube.com/results?search_query=subsets+ii+leetcode+striver,https://www.youtube.com/results?search_query=subsets+ii+leetcode+neetcode
https://leetcode.com/problems/n-queens/,Recursion,Backtracking,https://www.youtube.com/results?search_query=n+queens+leetcode+striver,https://www.youtube.com/results?search_query=n+queens+leetcode+neetcode
https://leetcode.com/problems/sudoku-solver/,Recursion,Backtracking,https://www.youtube.com/results?search_query=sudoku+solver+leetcode+striver,https://www.youtube.com/results?search_query=sudoku+solver+leetcode+neetcode
https://leetcode.com/problems/word-search-ii/,Recursion,Backtracking,https://www.youtube.com/results?search_query=word+search+ii+leetcode+striver,https://www.youtube.com/results?search_query=word+search+ii+leetcode+neetcode
https://leetcode.com/problems/reverse-linked-list/,Linked List,,https://www.youtube.com/results?search_query=reverse+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=reverse+linked+list+leetcode+neetcode
https://leetcode.com/problems/middle-of-the-linked-list/,Linked List,,https://www.youtube.com/results?search_query=middle+of+the+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=middle+of+the+linked+list+leetcode+neetcode
https://leetcode.com/problems/merge-two-sorted-lists/,Linked List,,https://www.youtube.com/results?search_query=merge+two+sorted+lists+leetcode+striver,https://www.youtube.com/results?search_query=merge+two+sorted+lists+leetcode+neetcode
https://leetcode.com/problems/linked-list-cycle/,Linked List,,https://www.youtube.com/results?search_query=linked+list+cycle+leetcode+striver,https://www.youtube.com/results?search_query=linked+list+cycle+leetcode+neetcode
https://leetcode.com/problems/palindrome-linked-list/,Linked List,,https://www.youtube.com/results?search_query=palindrome+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=palindrome+linked+list+leetcode+neetcode
https://leetcode.com/problems/delete-node-in-a-linked-list/,Linked List,,https://www.youtube.com/results?search_query=delete+node+in+a+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=delete+node+in+a+linked+list+leetcode+neetcode
https://leetcode.com/problems/remove-linked-list-elements/,Linked List,,https://www.youtube.com/results?search_query=remove+linked+list+elements+leetcode+striver,https://www.youtube.com/results?search_query=remove+linked+list+elements+leetcode+neetcode
https://leetcode.com/problems/intersection-of-two-linked-lists/,Linked List,,https://www.youtube.com/results?search_query=intersection+of+two+linked+lists+leetcode+striver,https://www.youtube.com/results?search_query=intersection+of+two+linked+lists+leetcode+neetcode
https://leetcode.com/problems/linked-list-cycle-ii/,Linked List,,https://www.youtube.com/results?search_query=linked+list+cycle+ii+leetcode+striver,https://www.youtube.com/results?search_query=linked+list+cycle+ii+leetcode+neetcode
https://leetcode.com/problems/remove-nth-node-from-end-of-list/,Linked List,,https://www.youtube.com/results?search_query=remove+nth+node+from+end+of+list+leetcode+striver,https://www.youtube.com/results?search_query=remove+nth+node+from+end+of+list+leetcode+neetcode
https://leetcode.com/problems/add-two-numbers/,Linked List,,https://www.youtube.com/results?search_query=add+two+numbers+leetcode+striver,https://www.youtube.com/results?search_query=add+two+numbers+leetcode+neetcode
https://leetcode.com/problems/reorder-list/,Linked List,,https://www.youtube.com/results?search_query=reorder+list+leetcode+striver,https://www.youtube.com/results?search_query=reorder+list+leetcode+neetcode
https://leetcode.com/problems/odd-even-linked-list/,Linked List,,https://www.youtube.com/results?search_query=odd+even+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=odd+even+linked+list+leetcode+neetcode
https://leetcode.com/problems/swap-nodes-in-pairs/,Linked List,,https://www.youtube.com/results?search_query=swap+nodes+in+pairs+leetcode+striver,https://www.youtube.com/results?search_query=swap+nodes+in+pairs+leetcode+neetcode
https://leetcode.com/problems/copy-list-with-random-pointer/,Linked List,,https://www.youtube.com/results?search_query=copy+list+with+random+pointer+leetcode+striver,https://www.youtube.com/results?search_query=copy+list+with+random+pointer+leetcode+neetcode
https://leetcode.com/problems/sort-list/,Linked List,,https://www.youtube.com/results?search_query=sort+list+leetcode+striver,https://www.youtube.com/results?search_query=sort+list+leetcode+neetcode
https://leetcode.com/problems/reverse-nodes-in-k-group/,Linked List,,https://www.youtube.com/results?search_query=reverse+nodes+in+k+group+leetcode+striver,https://www.youtube.com/results?search_query=reverse+nodes+in+k+group+leetcode+neetcode
https://leetcode.com/problems/merge-k-sorted-lists/,Linked List,,https://www.youtube.com/results?search_query=merge+k+sorted+lists+leetcode+striver,https://www.youtube.com/results?search_query=merge+k+sorted+lists+leetcode+neetcode
https://leetcode.com/problems/valid-parentheses/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=valid+parentheses+leetcode+striver,https://www.youtube.com/results?search_query=valid+parentheses+leetcode+neetcode
https://leetcode.com/problems/implement-stack-using-queues/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=implement+stack+using+queues+leetcode+striver,https://www.youtube.com/results?search_query=implement+stack+using+queues+leetcode+neetcode
https://leetcode.com/problems/implement-queue-using-stacks/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=implement+queue+using+stacks+leetcode+striver,https://www.youtube.com/results?search_query=implement+queue+using+stacks+leetcode+neetcode
https://leetcode.com/problems/next-greater-element-i/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=next+greater+element+i+leetcode+striver,https://www.youtube.com/results?search_query=next+greater+element+i+leetcode+neetcode
https://leetcode.com/problems/baseball-game/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=baseball+game+leetcode+striver,https://www.youtube.com/results?search_query=baseball+game+leetcode+neetcode
https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=remove+all+adjacent+duplicates+in+string+leetcode+striver,https://www.youtube.com/results?search_query=remove+all+adjacent+duplicates+in+string+leetcode+neetcode
https://leetcode.com/problems/backspace-string-compare/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=backspace+string+compare+leetcode+striver,https://www.youtube.com/results?search_query=backspace+string+compare+leetcode+neetcode
https://leetcode.com/problems/min-stack/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=min+stack+leetcode+striver,https://www.youtube.com/results?search_query=min+stack+leetcode+neetcode
https://leetcode.com/problems/daily-temperatures/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=daily+temperatures+leetcode+striver,https://www.youtube.com/results?search_query=daily+temperatures+leetcode+neetcode
https://leetcode.com/problems/evaluate-reverse-polish-notation/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=evaluate+reverse+polish+notation+leetcode+striver,https://www.youtube.com/results?search_query=evaluate+reverse+polish+notation+leetcode+neetcode
https://leetcode.com/problems/decode-string/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=decode+string+leetcode+striver,https://www.youtube.com/results?search_query=decode+string+leetcode+neetcode
https://leetcode.com/problems/asteroid-collision/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=asteroid+collision+leetcode+striver,https://www.youtube.com/results?search_query=asteroid+collision+leetcode+neetcode
https://leetcode.com/problems/online-stock-span/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=online+stock+span+leetcode+striver,https://www.youtube.com/results?search_query=online+stock+span+leetcode+neetcode
https://leetcode.com/problems/score-of-parentheses/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=score+of+parentheses+leetcode+striver,https://www.youtube.com/results?search_query=score+of+parentheses+leetcode+neetcode
https://leetcode.com/problems/largest-rectangle-in-histogram/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=largest+rectangle+in+histogram+leetcode+striver,https://www.youtube.com/results?search_query=largest+rectangle+in+histogram+leetcode+neetcode
https://leetcode.com/problems/basic-calculator/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=basic+calculator+leetcode+striver,https://www.youtube.com/results?search_query=basic+calculator+leetcode+neetcode
https://leetcode.com/problems/maximal-rectangle/,Stacks,Stack Basics,https://www.youtube.com/results?search_query=maximal+rectangle+leetcode+striver,https://www.youtube.com/results?search_query=maximal+rectangle+leetcode+neetcode
https://leetcode.com/problems/binary-tree-inorder-traversal/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+inorder+traversal+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+inorder+traversal+leetcode+neetcode
https://leetcode.com/problems/binary-tree-preorder-traversal/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+preorder+traversal+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+preorder+traversal+leetcode+neetcode
https://leetcode.com/problems/binary-tree-postorder-traversal/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+postorder+traversal+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+postorder+traversal+leetcode+neetcode
https://leetcode.com/problems/maximum-depth-of-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=maximum+depth+of+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=maximum+depth+of+binary+tree+leetcode+neetcode
https://leetcode.com/problems/minimum-depth-of-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=minimum+depth+of+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=minimum+depth+of+binary+tree+leetcode+neetcode
https://leetcode.com/problems/symmetric-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=symmetric+tree+leetcode+striver,https://www.youtube.com/results?search_query=symmetric+tree+leetcode+neetcode
https://leetcode.com/problems/same-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=same+tree+leetcode+striver,https://www.youtube.com/results?search_query=same+tree+leetcode+neetcode
https://leetcode.com/problems/invert-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=invert+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=invert+binary+tree+leetcode+neetcode
https://leetcode.com/problems/balanced-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=balanced+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=balanced+binary+tree+leetcode+neetcode
https://leetcode.com/problems/path-sum/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=path+sum+leetcode+striver,https://www.youtube.com/results?search_query=path+sum+leetcode+neetcode
https://leetcode.com/problems/binary-tree-level-order-traversal/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+level+order+traversal+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+level+order+traversal+leetcode+neetcode
https://leetcode.com/problems/binary-tree-right-side-view/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+right+side+view+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+right+side+view+leetcode+neetcode
https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+zigzag+level+order+traversal+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+zigzag+level+order+traversal+leetcode+neetcode
https://leetcode.com/problems/diameter-of-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=diameter+of+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=diameter+of+binary+tree+leetcode+neetcode
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=lowest+common+ancestor+of+a+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=lowest+common+ancestor+of+a+binary+tree+leetcode+neetcode
https://leetcode.com/problems/path-sum-ii/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=path+sum+ii+leetcode+striver,https://www.youtube.com/results?search_query=path+sum+ii+leetcode+neetcode
https://leetcode.com/problems/flatten-binary-tree-to-linked-list/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=flatten+binary+tree+to+linked+list+leetcode+striver,https://www.youtube.com/results?search_query=flatten+binary+tree+to+linked+list+leetcode+neetcode
https://leetcode.com/problems/count-good-nodes-in-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=count+good+nodes+in+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=count+good+nodes+in+binary+tree+leetcode+neetcode
https://leetcode.com/problems/binary-tree-maximum-path-sum/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=binary+tree+maximum+path+sum+leetcode+striver,https://www.youtube.com/results?search_query=binary+tree+maximum+path+sum+leetcode+neetcode
https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=serialize+and+deserialize+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=serialize+and+deserialize+binary+tree+leetcode+neetcode
https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/,Trees,Tree Traversals (Must Know),https://www.youtube.com/results?search_query=vertical+order+traversal+of+a+binary+tree+leetcode+striver,https://www.youtube.com/results?search_query=vertical+order+traversal+of+a+binary+tree+leetcode+neetcode
https://leetcode.com/problems/search-in-a-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=search+in+a+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=search+in+a+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/insert-into-a-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=insert+into+a+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=insert+into+a+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/minimum-absolute-difference-in-bst/,Binary Search,,https://www.youtube.com/results?search_query=minimum+absolute+difference+in+bst+leetcode+striver,https://www.youtube.com/results?search_query=minimum+absolute+difference+in+bst+leetcode+neetcode
https://leetcode.com/problems/range-sum-of-bst/,Binary Search,,https://www.youtube.com/results?search_query=range+sum+of+bst+leetcode+striver,https://www.youtube.com/results?search_query=range+sum+of+bst+leetcode+neetcode
https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=convert+sorted+array+to+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=convert+sorted+array+to+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/increasing-order-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=increasing+order+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=increasing+order+search+tree+leetcode+neetcode
https://leetcode.com/problems/validate-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=validate+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=validate+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/kth-smallest-element-in-a-bst/,Binary Search,,https://www.youtube.com/results?search_query=kth+smallest+element+in+a+bst+leetcode+striver,https://www.youtube.com/results?search_query=kth+smallest+element+in+a+bst+leetcode+neetcode
https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=lowest+common+ancestor+of+a+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=lowest+common+ancestor+of+a+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/delete-node-in-a-bst/,Binary Search,,https://www.youtube.com/results?search_query=delete+node+in+a+bst+leetcode+striver,https://www.youtube.com/results?search_query=delete+node+in+a+bst+leetcode+neetcode
https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/,Binary Search,,https://www.youtube.com/results?search_query=construct+binary+search+tree+from+preorder+traversal+leetcode+striver,https://www.youtube.com/results?search_query=construct+binary+search+tree+from+preorder+traversal+leetcode+neetcode
https://leetcode.com/problems/recover-binary-search-tree/,Binary Search,,https://www.youtube.com/results?search_query=recover+binary+search+tree+leetcode+striver,https://www.youtube.com/results?search_query=recover+binary+search+tree+leetcode+neetcode
https://leetcode.com/problems/count-of-smaller-numbers-after-self/,Binary Search,,https://www.youtube.com/results?search_query=count+of+smaller+numbers+after+self+leetcode+striver,https://www.youtube.com/results?search_query=count+of+smaller+numbers+after+self+leetcode+neetcode
https://leetcode.com/problems/kth-largest-element-in-a-stream/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=kth+largest+element+in+a+stream+leetcode+striver,https://www.youtube.com/results?search_query=kth+largest+element+in+a+stream+leetcode+neetcode
https://leetcode.com/problems/last-stone-weight/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=last+stone+weight+leetcode+striver,https://www.youtube.com/results?search_query=last+stone+weight+leetcode+neetcode
https://leetcode.com/problems/relative-ranks/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=relative+ranks+leetcode+striver,https://www.youtube.com/results?search_query=relative+ranks+leetcode+neetcode
https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=maximum+product+of+two+elements+in+an+array+leetcode+striver,https://www.youtube.com/results?search_query=maximum+product+of+two+elements+in+an+array+leetcode+neetcode
https://leetcode.com/problems/take-gifts-from-the-richest-pile/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=take+gifts+from+the+richest+pile+leetcode+striver,https://www.youtube.com/results?search_query=take+gifts+from+the+richest+pile+leetcode+neetcode
https://leetcode.com/problems/kth-largest-element-in-an-array/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=kth+largest+element+in+an+array+leetcode+striver,https://www.youtube.com/results?search_query=kth+largest+element+in+an+array+leetcode+neetcode
https://leetcode.com/problems/top-k-frequent-elements/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=top+k+frequent+elements+leetcode+striver,https://www.youtube.com/results?search_query=top+k+frequent+elements+leetcode+neetcode
https://leetcode.com/problems/top-k-frequent-words/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=top+k+frequent+words+leetcode+striver,https://www.youtube.com/results?search_query=top+k+frequent+words+leetcode+neetcode
https://leetcode.com/problems/k-closest-points-to-origin/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=k+closest+points+to+origin+leetcode+striver,https://www.youtube.com/results?search_query=k+closest+points+to+origin+leetcode+neetcode
https://leetcode.com/problems/task-scheduler/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=task+scheduler+leetcode+striver,https://www.youtube.com/results?search_query=task+scheduler+leetcode+neetcode
https://leetcode.com/problems/reorganize-string/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=reorganize+string+leetcode+striver,https://www.youtube.com/results?search_query=reorganize+string+leetcode+neetcode
https://leetcode.com/problems/find-median-from-data-stream/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=find+median+from+data+stream+leetcode+striver,https://www.youtube.com/results?search_query=find+median+from+data+stream+leetcode+neetcode
https://leetcode.com/problems/merge-k-sorted-lists/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=merge+k+sorted+lists+leetcode+striver,https://www.youtube.com/results?search_query=merge+k+sorted+lists+leetcode+neetcode
https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=smallest+range+covering+elements+from+k+lists+leetcode+striver,https://www.youtube.com/results?search_query=smallest+range+covering+elements+from+k+lists+leetcode+neetcode
https://leetcode.com/problems/sliding-window-median/,Heaps,Heap Fundamentals & Top K Pattern,https://www.youtube.com/results?search_query=sliding+window+median+leetcode+striver,https://www.youtube.com/results?search_query=sliding+window+median+leetcode+neetcode
https://leetcode.com/problems/climbing-stairs/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=climbing+stairs+leetcode+striver,https://www.youtube.com/results?search_query=climbing+stairs+leetcode+neetcode
https://leetcode.com/problems/min-cost-climbing-stairs/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=min+cost+climbing+stairs+leetcode+striver,https://www.youtube.com/results?search_query=min+cost+climbing+stairs+leetcode+neetcode
https://leetcode.com/problems/n-th-tribonacci-number/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=n+th+tribonacci+number+leetcode+striver,https://www.youtube.com/results?search_query=n+th+tribonacci+number+leetcode+neetcode
https://leetcode.com/problems/pascals-triangle/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=pascals+triangle+leetcode+striver,https://www.youtube.com/results?search_query=pascals+triangle+leetcode+neetcode
https://leetcode.com/problems/is-subsequence/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=is+subsequence+leetcode+striver,https://www.youtube.com/results?search_query=is+subsequence+leetcode+neetcode
https://leetcode.com/problems/divisor-game/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=divisor+game+leetcode+striver,https://www.youtube.com/results?search_query=divisor+game+leetcode+neetcode
https://leetcode.com/problems/house-robber/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=house+robber+leetcode+striver,https://www.youtube.com/results?search_query=house+robber+leetcode+neetcode
https://leetcode.com/problems/house-robber-ii/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=house+robber+ii+leetcode+striver,https://www.youtube.com/results?search_query=house+robber+ii+leetcode+neetcode
https://leetcode.com/problems/jump-game/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=jump+game+leetcode+striver,https://www.youtube.com/results?search_query=jump+game+leetcode+neetcode
https://leetcode.com/problems/jump-game-ii/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=jump+game+ii+leetcode+striver,https://www.youtube.com/results?search_query=jump+game+ii+leetcode+neetcode
https://leetcode.com/problems/coin-change/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=coin+change+leetcode+striver,https://www.youtube.com/results?search_query=coin+change+leetcode+neetcode
https://leetcode.com/problems/longest-increasing-subsequence/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=longest+increasing+subsequence+leetcode+striver,https://www.youtube.com/results?search_query=longest+increasing+subsequence+leetcode+neetcode
https://leetcode.com/problems/word-break/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=word+break+leetcode+striver,https://www.youtube.com/results?search_query=word+break+leetcode+neetcode
https://leetcode.com/problems/decode-ways/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=decode+ways+leetcode+striver,https://www.youtube.com/results?search_query=decode+ways+leetcode+neetcode
https://leetcode.com/problems/maximum-product-subarray/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=maximum+product+subarray+leetcode+striver,https://www.youtube.com/results?search_query=maximum+product+subarray+leetcode+neetcode
https://leetcode.com/problems/longest-valid-parentheses/,Dynamic Programming,1D DP — Linear Problems,https://www.youtube.com/results?search_query=longest+valid+parentheses+leetcode+striver,https://www.youtube.com/results?search_query=longest+valid+parentheses+leetcode+neetcode
https://leetcode.com/problems/unique-paths/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=unique+paths+leetcode+striver,https://www.youtube.com/results?search_query=unique+paths+leetcode+neetcode
https://leetcode.com/problems/pascals-triangle-ii/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=pascals+triangle+ii+leetcode+striver,https://www.youtube.com/results?search_query=pascals+triangle+ii+leetcode+neetcode
https://leetcode.com/problems/unique-paths-ii/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=unique+paths+ii+leetcode+striver,https://www.youtube.com/results?search_query=unique+paths+ii+leetcode+neetcode
https://leetcode.com/problems/minimum-path-sum/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=minimum+path+sum+leetcode+striver,https://www.youtube.com/results?search_query=minimum+path+sum+leetcode+neetcode
https://leetcode.com/problems/longest-common-subsequence/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=longest+common+subsequence+leetcode+striver,https://www.youtube.com/results?search_query=longest+common+subsequence+leetcode+neetcode
https://leetcode.com/problems/edit-distance/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=edit+distance+leetcode+striver,https://www.youtube.com/results?search_query=edit+distance+leetcode+neetcode
https://leetcode.com/problems/coin-change-ii/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=coin+change+ii+leetcode+striver,https://www.youtube.com/results?search_query=coin+change+ii+leetcode+neetcode
https://leetcode.com/problems/partition-equal-subset-sum/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=partition+equal+subset+sum+leetcode+striver,https://www.youtube.com/results?search_query=partition+equal+subset+sum+leetcode+neetcode
https://leetcode.com/problems/target-sum/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=target+sum+leetcode+striver,https://www.youtube.com/results?search_query=target+sum+leetcode+neetcode
https://www.interviewbit.com/problems/0-1-knapsack/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=0+1+knapsack+leetcode+striver,https://www.youtube.com/results?search_query=0+1+knapsack+leetcode+neetcode
https://leetcode.com/problems/edit-distance/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=edit+distance+leetcode+striver,https://www.youtube.com/results?search_query=edit+distance+leetcode+neetcode
https://leetcode.com/problems/burst-balloons/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=burst+balloons+leetcode+striver,https://www.youtube.com/results?search_query=burst+balloons+leetcode+neetcode
https://leetcode.com/problems/distinct-subsequences/,Dynamic Programming,2D DP — Grid & String Problems,https://www.youtube.com/results?search_query=distinct+subsequences+leetcode+striver,https://www.youtube.com/results?search_query=distinct+subsequences+leetcode+neetcode
https://leetcode.com/problems/find-if-path-exists-in-graph/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=find+if+path+exists+in+graph+leetcode+striver,https://www.youtube.com/results?search_query=find+if+path+exists+in+graph+leetcode+neetcode
https://leetcode.com/problems/flood-fill/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=flood+fill+leetcode+striver,https://www.youtube.com/results?search_query=flood+fill+leetcode+neetcode
https://leetcode.com/problems/island-perimeter/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=island+perimeter+leetcode+striver,https://www.youtube.com/results?search_query=island+perimeter+leetcode+neetcode
https://leetcode.com/problems/find-center-of-star-graph/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=find+center+of+star+graph+leetcode+striver,https://www.youtube.com/results?search_query=find+center+of+star+graph+leetcode+neetcode
https://leetcode.com/problems/employee-importance/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=employee+importance+leetcode+striver,https://www.youtube.com/results?search_query=employee+importance+leetcode+neetcode
https://leetcode.com/problems/number-of-islands/,Graphs,Graph Basics — BFS & DFS,https://www.youtube.com/results?search_query=number+of+islands+leetcode+striver,https://www.youtube.com/results?search_query=number+of+islands+leetcode+neetcode
